Brand;Title;Kilometer;Gas Type;Gear Box;Year;Price
Dacia;Dacia Spring;14;Eléctrico;Automática;2024;19 900
Dacia;Dacia Spring Electric 45 Comfort Plus;15 000;Eléctrico;Automática;2022;13 900
Dacia;Dacia Jogger 1.0 TCe Extreme 7L;71 520;Gasolina;Manual;2023;16 500
Dacia;Dacia Dokker 1.5 Blue dCi Comfort;126 731;Diesel;Manual;2020;16 100
Dacia;Dacia Duster 1.0 TCe ECO-G Prestige Bi-Fuel;28 000;GPL;Manual;2022;18 680
Dacia;Dacia Spring Electric 45 Comfort;8 000;Eléctrico;Automática;2022;15 690
Dacia;Dacia Duster 1.5 Blue dCi Expression;41 740;Diesel;Manual;2022;21 990
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;980;GPL;Manual;2024;23 590
Dacia;Dacia Sandero 1.5 dCi Stepway;225 493;Diesel;Manual;2016;8 990
Dacia;Dacia Lodgy;230 057;Gasolina;Manual;2013;6 990
Dacia;Dacia Duster 1.3 TCe Extreme;475;Gasolina;Manual;2024;23 890
Dacia;Dacia Lodgy 1.5 Blue dCi SL Go 7L;71 000;Diesel;Manual;2021;18 999
Dacia;Dacia Duster 1.0 TCe ECO-G SL Extreme Bi-Fuel;9 404;GPL;Manual;2023;20 990
Dacia;Dacia Sandero 0.9 TCe Stepway Bi-Fuel;30 472;GPL;Manual;2020;13 990
Dacia;Dacia Duster 1.0 TCe ECO-G Journey+ Up&Go Bi-Fuel;8 150;Gasolina;Manual;2023;21 190
Dacia;Dacia Sandero 1.0 TCe Stepway Expression;48 655;Gasolina;Manual;2023;17 990
Dacia;Dacia Spring Electric 45 Expression;15 000;Eléctrico;Automática;2023;17 790
Dacia;Dacia Spring Electric 45 Comfort Plus;10 176;Eléctrico;Automática;2022;15 980
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;32 452;Gasolina;Manual;2022;15 999
Dacia;Dacia Duster 1.2 TCe SL Explorer;98 194;Gasolina;Manual;2018;13 990
Dacia;Dacia Duster 1.3 TCe Prestige;42 351;Gasolina;Manual;2022;20 699
Dacia;Dacia Sandero 1.0 TCe Expression CVT;27 530;Gasolina;Automática;2023;20 699
Dacia;Dacia Sandero 1.0 ECO-G Essential Bi-Fuel;20 416;Gasolina;Manual;2023;16 499
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;50 938;Gasolina;Manual;2022;15 699
Dacia;Dacia Sandero 1.0 ECO-G Stepway Expression Bi-Fuel;20 800;Gasolina;Manual;2023;19 499
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;19 258;Gasolina;Manual;2023;18 999
Dacia;Dacia Logan MCV 0.9 TCe Comfort Bi-Fuel;86 715;GPL;Manual;2019;10 900
Dacia;Dacia Sandero 1.2 16V Confort;155 000;Gasolina;Manual;2011;5 990
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;99 000;Diesel;Manual;2019;16 500
Dacia;Dacia Logan 0.9 TCe Confort;34 611;Gasolina;Manual;2019;13 999
Dacia;Dacia Duster 1.0 TCe ECO-G Extreme Bi-Fuel;80 700;GPL;Manual;2022;16 000
Dacia;Dacia Spring Electric 45 Comfort Plus;32 500;Eléctrico;Automática;2020;11 900
Dacia;Dacia Logan MCV 0.9 TCe Confort;103 521;Gasolina;Manual;2016;7 999
Dacia;Dacia Duster 1.5 Blue dCi Extreme;81 972;Diesel;Manual;2019;18 900
Dacia;Dacia Sandero 1.0 ECO-G Comfort Bi-Fuel;199 000;GPL;Manual;2020;10 000
Dacia;Dacia Sandero 1.0 SCe Essential;52 457;Gasolina;Manual;2022;13 399
Dacia;Dacia Sandero 1.0 SCe Essential;47 111;Gasolina;Manual;2022;13 399
Dacia;Dacia Jogger 1.6 Hybrid Extreme 7L;25 000;Híbrido (Gasolina);Automática;2023;26 490
Dacia;Dacia Duster 1.3 TCe SL Extreme;30 438;Gasolina;Manual;2022;20 490
Dacia;Dacia Duster 1.3 TCe Extreme EDC;24 000;Gasolina;Automática;2023;24 490
Dacia;Dacia Sandero 0.9 TCe Stepway;86 000;Gasolina;Manual;2015;10 490
Dacia;Dacia Lodgy dCi 110 Prestige;173 600;Diesel;Manual;2012;9 999
Dacia;Dacia Duster 1.6 Tour Bi-Fuel;197 107;GPL;Manual;2013;8 900
Dacia;Dacia Spring Electric 45 Comfort;8 267;Eléctrico;Automática;2021;13 970
Dacia;Dacia Jogger 1.0 ECO-G Extreme+ Up&Go 7L Bi-Fuel;80 000;GPL;Manual;2023;19 000
Dacia;Dacia Sandero 1.5 dCi Stepway;134 717;Diesel;Manual;2016;12 250
Dacia;Dacia Duster 1.5 dCi Confort Cuir;223 000;Diesel;Manual;2011;9 900
Dacia;Dacia Sandero 0.9 TCe Stepway 124g;118 000;Gasolina;Manual;2015;9 250
Dacia;Dacia Logan MCV 0.9 TCe Pack;178 000;Gasolina;Manual;2013;5 990
Dacia;Dacia Sandero TCe 90 Celebration;95 527;Gasolina;Manual;2016;9 300
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;26 000;Gasolina;Manual;2021;14 950
Dacia;Dacia Lodgy 1.5 dCi Confort+ 7L;110 000;Diesel;Manual;2017;11 950
Dacia;Dacia Logan MCV 0.9 TCe Confort Bi-Fuel;148 000;GPL;Manual;2017;9 750
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;154 000;Diesel;Manual;2021;16 500
Dacia;Dacia Sandero 1.0 ECO-G Stepway Comfort Bi-Fuel;58 608;GPL;Manual;2021;15 950
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;56 900;Gasolina;Manual;2022;16 500
Dacia;Dacia Duster 1.5 Blue dCi Prestige;110 600;Diesel;Manual;2021;19 990
Dacia;Dacia Spring;17 250;Eléctrico;Automática;2019;12 450
Dacia;Dacia Logan MCV 0.9 TCe Park;116 000;Gasolina;Manual;2014;7 590
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;124 000;GPL;Manual;2023;18 990
Dacia;Dacia Spring Electric 45 Essential;17 800;Eléctrico;Automática;2022;13 900
Dacia;Dacia Sandero 1.0 TCe Stepway Extreme;26 994;Gasolina;Manual;2022;16 490
Dacia;Dacia Lodgy 1.5 dCi Stepway 7L;130 000;Diesel;Manual;2018;16 000
Dacia;Dacia Lodgy TCe 115 Comfort;195 938;Gasolina;Manual;2013;6 990
Dacia;Dacia Duster 1.0 TCe ECO-G Comfort Bi-Fuel;199 000;GPL;Manual;2021;12 990
Dacia;Dacia Spring Electric 45 Essential;3 500;Eléctrico;Automática;2023;17 990
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;74 846;Diesel;Manual;2022;20 400
Dacia;Dacia Spring Electric 65 Extreme;4 000;Eléctrico;Automática;2024;22 300
Dacia;Dacia Sandero 1.5 dCi Stepway;122 000;Diesel;Manual;2009;8 900
Dacia;Dacia Sandero 0.9 TCe Stepway Bi-Fuel;125 000;GPL;Manual;2019;12 000
Dacia;Dacia Duster 1.5 dCi Prestige;100 000;Diesel;Manual;2013;12 250
Dacia;Dacia Duster Blue dCi 115 2WD Prestige+;82 677;Diesel;Manual;2020;20 490
Dacia;Dacia Sandero 0.9 TCe Stepway;76 298;Gasolina;Manual;2017;11 900
Dacia;Dacia Jogger 1.6 Hybrid Extreme 7L;3 458;Híbrido (Gasolina);Automática;2024;30 500
Dacia;Dacia Duster 1.5 Blue dCi Extreme;57 913;Diesel;Manual;2022;22 400
Dacia;Dacia Duster 1.2 TCe Prestige;61 000;Gasolina;Manual;2016;12 990
Dacia;Dacia Spring Electric 45 Comfort;16 000;Eléctrico;Automática;2021;11 900
Dacia;Dacia Duster 1.0 TCe Expression;22 661;Gasolina;Manual;2023;21 750
Dacia;Dacia Duster 1.5 Blue dCi Comfort;23 205;Diesel;Manual;2022;21 900
Dacia;Dacia Duster 1.5 dCi SL Black Shadow 4WD;204 023;Diesel;Manual;2018;15 490
Dacia;Dacia Sandero 1.0 SCe Essential;22 397;Gasolina;Manual;2022;13 990
Dacia;Dacia Lodgy 1.2 TCe Confort 7L;106 000;Gasolina;Manual;2015;9 300
Dacia;Dacia Sandero 1.5 dCi Confort;210 540;Diesel;Manual;2013;7 050
Dacia;Dacia Spring;21 600;Eléctrico;Automática;2021;12 700
Dacia;Dacia Duster TCe 125 2WD Prestige;149 159;Gasolina;Manual;2014;10 990
Dacia;Dacia Duster 1.5 dCi Prestige;177 222;Diesel;Manual;2016;12 950
Dacia;Dacia Duster 1.0 TCe ECO-G Essential Bi-Fuel;22 617;GPL;Manual;2023;20 999
Dacia;Dacia Duster 1.0 TCe Comfort;27 875;Gasolina;Manual;2022;18 200
Dacia;Dacia Sandero 0.9 TCe SL Stepway of Life;53 210;Gasolina;Manual;2019;12 750
Dacia;Dacia Sandero 1.5 dCi Pack;190 000;Diesel;Manual;2013;6 500
Dacia;Dacia Duster 1.2 TCe SL Black Shadow;147 397;Gasolina;Manual;2016;13 450
Dacia;Dacia Sandero 0.9 TCe Comfort Bi-Fuel;166 001;GPL;Manual;2017;9 900
Dacia;Dacia Spring Electric 45 Comfort Plus;21 000;Eléctrico;Automática;2021;12 650
Dacia;Dacia Duster 1.5 Blue dCi Prestige 4WD;163 525;Diesel;Manual;2019;17 980
Dacia;Dacia Duster 1.2 TCe SL Black Shadow;105 000;Gasolina;Manual;2017;13 999
Dacia;Dacia Spring;24 000;Eléctrico;Automática;2020;12 990
Dacia;Dacia Duster 1.0 TCe ECO-G Prestige Bi-Fuel;15 900;GPL;Manual;2021;19 120
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort CVT;84 000;Gasolina;Automática;2021;16 990
Dacia;Dacia Duster 1.3 TCe Prestige;46 000;Gasolina;Manual;2019;17 500
Dacia;Dacia Spring Electric 45 Comfort Plus;15 800;Eléctrico;Automática;2021;12 800
Dacia;Dacia Sandero 0.9 TCe Comfort Bi-Fuel;98 674;Gasolina;Manual;2018;12 990
Dacia;Dacia Spring Electric 45 Expression;15 000;Eléctrico;Automática;2023;14 990
Dacia;Dacia Spring Electric 45 Essential;23 500;Eléctrico;Automática;2020;11 990
Dacia;Dacia Sandero 0.9 TCe SL Stepway of Life;76 512;Gasolina;Manual;2018;13 000
Dacia;Dacia Lodgy 1.5 dCi Confort 7L;152 366;Diesel;Manual;2015;15 900
Dacia;Dacia Lodgy 1.5 dCi Confort 7L;128 151;Diesel;Manual;2018;18 900
Dacia;Dacia Sandero 0.9 TCe Comfort;122 890;Gasolina;Manual;2016;7 640
Dacia;Dacia Spring Electric 45 Essential;13 200;Eléctrico;Automática;2021;13 500
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;19 080;GPL;Manual;2023;19 900
Dacia;Dacia Duster 1.5 Blue dCi Prestige;51 000;Diesel;Manual;2021;19 990
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;28 474;Gasolina;Manual;2022;16 790
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;31 734;Gasolina;Manual;2022;16 790
Dacia;Dacia Duster 1.5 Blue dCi Comfort 4WD;160 000;Diesel;Manual;2020;16 950
Dacia;Dacia Sandero 0.9 TCe SL Explorer Bi-Fuel;98 986;GPL;Manual;2018;12 990
Dacia;Dacia Sandero 1.5 dCi Stepway;117 000;Diesel;Manual;2017;10 950
Dacia;Dacia Lodgy 1.2 TCe Confort 7L;110 000;Gasolina;Manual;2018;11 990
Dacia;Dacia Sandero 1.5 dCi Stepway;187 000;Diesel;Manual;2014;10 900
Dacia;Dacia Duster 1.5 dCi Prestige;232 900;Diesel;Manual;2016;11 300
Dacia;Dacia Sandero 1.0 ECO-G Essential Bi-Fuel;30 000;GPL;Manual;2020;12 900
Dacia;Dacia Spring Electric 45 Comfort Plus;13 000;Eléctrico;Automática;2021;14 900
Dacia;Dacia Sandero 1.0 ECO-G Stepway Extreme + Bi-Fuel;76 419;GPL;Manual;2023;14 400
Dacia;Dacia Sandero 0.9 TCe Stepway Bi-Fuel;92 000;GPL;Manual;2018;12 990
Dacia;Dacia Sandero 0.9 TCe Stepway Bi-Fuel;54 885;GPL;Manual;2017;12 990
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;66 000;GPL;Manual;2023;21 500
Dacia;Dacia Duster 1.5 Blue dCi Prestige;96 394;Diesel;Manual;2020;17 890
Dacia;Dacia Lodgy Blue dCi 95 Essential;96 243;Diesel;Manual;2019;16 900
Dacia;Dacia Lodgy 1.5 dCi Prestige 7L;174 000;Diesel;Manual;2015;11 490
Dacia;Dacia Duster 1.5 Blue dCi Comfort 4WD;165 992;Diesel;Manual;2018;17 990
Dacia;Dacia Spring Electric 45 Comfort;13 200;Eléctrico;Automática;2022;14 000
Dacia;Dacia Sandero 1.0 ECO-G Stepway Extreme Bi-Fuel;10 877;GPL;Manual;2023;23 950
Dacia;Dacia Duster 1.5 dCi Prestige;222 000;Diesel;Manual;2014;12 999
Dacia;Dacia Sandero 0.9 TCe Stepway;101 376;Gasolina;Manual;2014;10 750
Dacia;Dacia Logan MCV 0.9 TCe Stepway;34 026;Gasolina;Manual;2021;16 900
Dacia;Dacia Duster 1.3 TCe Prestige;46 000;Gasolina;Manual;2019;16 999
Dacia;Dacia Jogger TCe 110 (7L) Extreme+;18 000;Gasolina;Manual;2023;14 900
Dacia;Dacia Sandero 1.0 ECO-G Expression Bi-Fuel;90 000;GPL;Manual;2023;14 490
Dacia;Dacia Sandero 1.0 TCe Expression CVT;31 413;Gasolina;Automática;2023;20 699
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;31 075;Gasolina;Manual;2022;15 999
Dacia;Dacia Sandero 1.0 TCe Comfort;31 056;Gasolina;Manual;2022;15 199
Dacia;Dacia Logan MCV 1.5 dCi Confort;164 000;Diesel;Manual;2014;8 990
Dacia;Dacia Spring Electric 45 Essential;8 500;Eléctrico;Automática;2023;17 999
Dacia;Dacia Duster 1.3 TCe SL Extreme;50 671;Gasolina;Manual;2022;20 490
Dacia;Dacia Sandero 1.0 ECO-G Expression Bi-Fuel;78 000;GPL;Manual;2023;12 500
Dacia;Dacia Duster 1.5 dCi Prestige;110 000;Diesel;Manual;2015;14 950
Dacia;Dacia Sandero 1.0 ECO-G Stepway Expression Bi-Fuel;4 346;GPL;Manual;2024;19 400
Dacia;Dacia Jogger 1.0 TCe SL Extreme 7L;8 823;Gasolina;Manual;2023;21 999
Dacia;Dacia Duster 1.0 TCe Expression;9 177;Gasolina;Manual;2023;20 500
Dacia;Dacia Sandero 1.5 Blue dCi Stepway;128 000;Diesel;Manual;2017;12 990
Dacia;Dacia Jogger 1.0 TCe SL Extreme+ Up&Go 7L;23 000;Gasolina;Manual;2023;21 990
Dacia;Dacia Duster 1.5 dCi SL Black Shadow;171 000;Diesel;Manual;2017;14 950
Dacia;Dacia Jogger 1.0 ECO-G SL Extreme 7L Bi-Fuel;67 578;Gasolina;Manual;2022;17 900
Dacia;Dacia Spring Electric 45 Comfort;18 013;Eléctrico;Automática;2021;15 990
Dacia;Dacia Jogger 1.0 ECO-G SL Extreme 7L Bi-Fuel;20 500;GPL;Manual;2023;21 990
Dacia;Dacia Spring Electric 45 Comfort;8 693;Eléctrico;Automática;2021;15 991
Dacia;Dacia Sandero 1.4 MPI;140 000;Gasolina;Manual;2009;6 200
Dacia;Dacia Spring Electric 45 Expression;34 000;Eléctrico;Automática;2023;13 990
Dacia;Dacia Sandero 0.9 TCe Confort;70 000;Gasolina;Manual;2015;10 300
Dacia;Dacia Sandero 1.0 TCe Comfort;59 549;Gasolina;Manual;2022;14 490
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;244 264;Diesel;Manual;2018;10 500
Dacia;Dacia Sandero 1.0 TCe Stepway Extreme;32 000;Gasolina;Manual;2022;16 400
Dacia;Dacia Duster 1.5 Blue dCi Prestige;57 000;Diesel;Manual;2023;22 900
Dacia;Dacia Logan MCV 1.5 dCi Confort;157 000;Diesel;Manual;2015;9 850
Dacia;Dacia Lodgy 1.5 dCi Stepway 7L;278 000;Diesel;Manual;2016;7 990
Dacia;Dacia Duster 1.3 TCe Prestige;49 758;Gasolina;Manual;2020;17 900
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;24 000;Gasolina;Manual;2022;15 450
Dacia;Dacia Logan MCV 0.9 TCe Stepway;12 992;Gasolina;Manual;2020;16 458
Dacia;Dacia Sandero 1.0 ECO-G Stepway Comfort Bi-Fuel;46 000;GPL;Manual;2022;16 500
Dacia;Dacia Sandero 0.9 TCe Stepway;161 000;Gasolina;Manual;2014;9 950
Dacia;Dacia Sandero 0.9 TCe SL Stepway of Life Bi-Fuel;104 638;GPL;Manual;2017;12 500
Dacia;Dacia Duster 1.0 TCe Prestige;42 934;Gasolina;Manual;2020;16 750
Dacia;Dacia Sandero 1.0 TCe Comfort;25 600;Gasolina;Manual;2022;15 000
Dacia;Dacia Spring Electric 45 Essential;18 014;Eléctrico;Automática;2021;15 990
Dacia;Dacia Duster 1.2 TCe Prestige;120 000;Gasolina;Manual;2015;12 900
Dacia;Dacia Lodgy;133 000;GPL;Manual;2019;13 000
Dacia;Dacia Duster 1.0 TCe Expression;18 533;Gasolina;Manual;2023;21 250
Dacia;Dacia Jogger 1.0 TCe Extreme;28 186;Gasolina;Manual;2022;17 990
Dacia;Dacia Duster 1.5 dCi Prestige;197 000;Diesel;Manual;2012;9 990
Dacia;Dacia Sandero 0.9 TCe Confort;44 000;Gasolina;Manual;2015;8 950
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;65 552;Diesel;Manual;2022;19 490
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;52 992;Diesel;Manual;2022;19 490
Dacia;Dacia Sandero 0.9 TCe Comfort;29 990;Gasolina;Manual;2018;12 500
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;50 982;Diesel;Manual;2022;19 990
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;48 839;Diesel;Manual;2022;19 990
Dacia;Dacia Duster 1.5 Blue dCi Prestige;21 700;Diesel;Manual;2020;19 990
Dacia;Dacia Lodgy 1.5 dCi Confort 7L;99 995;Diesel;Manual;2017;12 990
Dacia;Dacia Sandero 0.9 TCe Comfort Bi-Fuel;83 138;GPL;Manual;2018;12 490
Dacia;Dacia Jogger 1.0 ECO-G Essential 7L Bi-Fuel;129 321;GPL;Manual;2022;16 990
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;60 000;GPL;Manual;2022;17 990
Dacia;Dacia Spring Electric 45 Expression;11 799;Eléctrico;Automática;2023;18 990
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;72 000;GPL;Manual;2023;17 000
Dacia;Dacia Sandero 1.0 SCe Essential;121 153;Gasolina;Manual;2021;10 900
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;29 000;GPL;Manual;2021;16 990
Dacia;Dacia Duster 1.5 dCi Prestige;149 480;Diesel;Manual;2014;14 500
Dacia;Dacia Lodgy 1.5 dCi Prestige 7L;230 000;Diesel;Manual;2014;11 800
Dacia;Dacia Lodgy Blue dCi 115 (7L) Comfort;79 000;Diesel;Manual;2020;18 800
Dacia;Dacia Lodgy 1.5 Blue dCi Stepway 7L;50 000;Diesel;Manual;2021;22 800
Dacia;Dacia Duster 1.0 TCe ECO-G Comfort Bi-Fuel;35 328;Gasolina;Manual;2023;20 490
Dacia;Dacia Duster 1.0 TCe ECO-G Comfort Bi-Fuel;46 124;Gasolina;Manual;2023;20 190
Dacia;Dacia Duster 1.5 dCi Prestige 4WD;290 000;Diesel;Manual;2014;13 800
Dacia;Dacia Spring Electric 45 Comfort Plus;18 000;Eléctrico;Automática;2021;13 000
Dacia;Dacia Sandero 0.9 TCe Confort;96 000;Gasolina;Manual;2014;9 490
Dacia;Dacia Sandero 0.9 TCe Confort;73 444;Gasolina;Manual;2016;10 990
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;59 860;Gasolina;Manual;2022;15 990
Dacia;Dacia Sandero 1.0 TCe Comfort;27 488;Gasolina;Manual;2022;14 990
Dacia;Dacia Duster 1.5 Blue dCi Comfort 4WD;109 584;Diesel;Manual;2019;17 990
Dacia;Dacia Sandero 0.9 TCe SL Adventure Bi-Fuel;159 000;GPL;Manual;2016;8 600
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;54 843;Gasolina;Manual;2022;15 699
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;43 239;Gasolina;Manual;2022;16 499
Dacia;Dacia Sandero 1.2 16V Confort Bi-Fuel;183 000;GPL;Manual;2017;8 750
Dacia;Dacia Sandero 0.9 TCe Stepway;82 089;Gasolina;Manual;2017;11 790
Dacia;Dacia Sandero 1.0 SCe Stepway;35 149;Gasolina;Manual;2019;12 890
Dacia;Dacia Duster 1.5 Blue dCi Prestige;20 000;Diesel;Manual;2023;24 999
Dacia;Dacia Spring Electric 45 Comfort Plus;12 616;Eléctrico;Automática;2022;13 990
Dacia;Dacia Jogger 1.0 ECO-G Essential 7L Bi-Fuel;27 349;Gasolina;Manual;2023;20 000
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;69 000;GPL;Manual;2021;15 990
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;27 335;Gasolina;Manual;2022;16 790
Dacia;Dacia Sandero 1.0 TCe Expression CVT;38 309;Gasolina;Automática;2023;19 790
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;25 901;Gasolina;Manual;2023;18 490
Dacia;Dacia Sandero 1.0 TCe Comfort;32 898;Gasolina;Manual;2022;14 990
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;24 341;Gasolina;Manual;2023;18 490
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;49 157;Gasolina;Manual;2022;15 990
Dacia;Dacia Duster 1.0 TCe ECO-G Extreme Bi-Fuel;56 775;Gasolina;Manual;2022;19 490
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;27 171;Gasolina;Manual;2022;17 490
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;39 059;Gasolina;Manual;2022;16 290
Dacia;Dacia Sandero 1.0 ECO-G Stepway Essential Bi-Fuel;15 598;Gasolina;Manual;2023;18 490
Dacia;Dacia Duster 1.0 TCe ECO-G Extreme Bi-Fuel;81 982;Gasolina;Manual;2022;18 990
Dacia;Dacia Sandero 1.0 TCe Comfort;26 640;Gasolina;Manual;2022;14 990
Dacia;Dacia Sandero 0.9 TCe SL Stepway of Life;53 980;Gasolina;Manual;2019;13 490
Dacia;Dacia Sandero 0.9 TCe SL Stepway of Life;60 240;Gasolina;Manual;2019;13 490
Dacia;Dacia Duster 1.6 Tour Bi-Fuel;182 000;GPL;Manual;2015;9 990
Dacia;Dacia Duster 1.5 dCi Prestige 4WD;127 000;Diesel;Manual;2016;15 500
Dacia;Dacia Jogger 1.0 ECO-G SL Extreme Bi-Fuel;22 447;GPL;Manual;2022;21 450
Dacia;Dacia Lodgy 1.5 dCi Stepway 7L;154 000;Diesel;Manual;2016;13 999
Dacia;Dacia Duster 1.3 TCe Prestige;34 558;Gasolina;Manual;2022;19 990
Dacia;Dacia Logan MCV 1.5 Blue dCi Stepway;230 000;Diesel;Manual;2019;11 990
Dacia;Dacia Spring ESSENTIAL;29 000;Eléctrico;Automática;2020;11 490
Dacia;Dacia Sandero 1.0 SCe Comfort;155 462;Gasolina;Manual;2019;10 900
Dacia;Dacia Spring Electric 65 Extreme;4 000;Eléctrico;Automática;2024;22 250
Dacia;Dacia Jogger 1.0 ECO-G SL Extreme 7L Bi-Fuel;39 500;GPL;Manual;2024;19 000
Dacia;Dacia Duster 1.5 Blue dCi Prestige;95 000;Diesel;Manual;2021;19 890
Dacia;Dacia Sandero 0.9 TCe Stepway Bi-Fuel;158 000;GPL;Manual;2017;11 950
Dacia;Dacia Duster 1.5 Blue dCi Prestige;36 500;Diesel;Manual;2019;19 900
Dacia;Dacia Duster 1.0 TCe ECO-G Prestige Bi-Fuel;144 252;GPL;Manual;2020;12 995
Dacia;Dacia Dokker 1.5 Blue dCi Comfort;118 236;Diesel;Manual;2020;14 900
Dacia;Dacia Spring Electric 45 Comfort Plus;24 000;Eléctrico;Automática;2021;13 490
Dacia;Dacia Sandero 1.5 dCi Stepway;160 000;Diesel;Manual;2013;8 900
Dacia;Dacia Sandero 1.0 ECO-G Stepway Extreme Bi-Fuel;32 000;GPL;Manual;2023;21 000
Dacia;Dacia Sandero 1.0 ECO-G Stepway Comfort Bi-Fuel;42 000;GPL;Manual;2022;16 500
Dacia;Dacia Duster 1.5 dCi SL Black Shadow EDC;71 700;Diesel;Automática;2017;17 900
Dacia;Dacia Duster 1.5 dCi Prestige;148 300;Diesel;Manual;2015;14 700
Dacia;Dacia Duster 1.2 TCe SL Explorer;91 000;Gasolina;Manual;2018;11 000
Dacia;Dacia Lodgy 1.5 dCi Confort 7L;162 512;Diesel;Manual;2018;13 500
Dacia;Dacia Duster 1.5 Blue dCi Comfort 4WD;63 100;Diesel;Manual;2020;19 950
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;34 698;GPL;Manual;2023;21 990
Dacia;Dacia Jogger 1.0 TCe Comfort;53 985;Gasolina;Manual;2022;19 900
Dacia;Dacia Spring;10;Eléctrico;Manual;2024;19 350
Dacia;Dacia Sandero 0.9 TCe SL Stepway of Life;15 347;Gasolina;Manual;2019;13 990
Dacia;Dacia Duster 1.5 Blue dCi Prestige;145 000;Diesel;Manual;2020;14 800
Dacia;Dacia Duster 1.2 TCe SL Explorer;125 331;Gasolina;Manual;2017;16 450
Dacia;Dacia Spring Electric 65 Extreme;5 857;Eléctrico;Automática;2023;16 500
Dacia;Dacia Spring Electric 45 Comfort;22 500;Eléctrico;Automática;2023;16 990
Dacia;Dacia Duster TCe 150 EDC 2WD Série Especial Extreme;28 000;Gasolina;Automática;2023;26 750
Dacia;Dacia Sandero 1.0 TCe Stepway Comfort;28 214;Gasolina;Manual;2022;16 750
Dacia;Dacia Spring Comfort;13 000;Eléctrico;Automática;2020;10 500
Dacia;Dacia Jogger 1.0 ECO-G Extreme 7L Bi-Fuel;11 800;Gasolina;Manual;2023;21 990
Dacia;Dacia Duster;115 000;Gasolina;Manual;2014;9 950
Dacia;Dacia Sandero 1.2 16V Confort;39 000;Gasolina;Manual;2009;9 900
Dacia;Dacia Spring;3;Eléctrico;Automática;2024;19 900
Dacia;Dacia Jogger 1.0 ECO-G Expression 7L Bi-Fuel;10;GPL;Manual;2024;23 170
Dacia;Dacia Jogger 1.0 TCe SL Extreme+ Up&Go 7L;18 000;Gasolina;Manual;2023;21 990
Dacia;Dacia Jogger 1.0 ECO-G SL Extreme+ Up&Go 7L Bi-Fuel;22 000;GPL;Manual;2023;21 990
Dacia;Dacia Sandero 0.9 TCe Comfort Bi-Fuel;85 500;GPL;Manual;2018;7 400
Dacia;Dacia Duster 1.5 dCi Prestige;165 000;Diesel;Manual;2011;9 999
Dacia;Dacia Sandero 1.0 SCe Comfort;34 000;Gasolina;Manual;2019;12 900
Dacia;Dacia Duster 1.0 TCe ECO-G Prestige Bi-Fuel;96 500;GPL;Manual;2020;16 490
Dacia;Dacia Sandero 1.5 dCi Confort;152 000;Diesel;Manual;2012;7 390
Dacia;Dacia Duster 1.5 Blue dCi Prestige 4WD;95 000;Diesel;Manual;2019;18 000
Dacia;Dacia Duster 1.5 dCi SL Black Shadow 4WD;162 000;Diesel;Manual;2016;15 900
Dacia;Dacia Spring Electric 45 Comfort Plus;49 000;Eléctrico;Automática;2020;11 900
